Subject.No.,Version,order,image,Surface,Planar.Straight,Spherical.Straight,Size,pointDistance (radians),pointDistance (degrees),Line.Length,Pull,rotation (degrees),Response,rt
1,1,197,Sphere_3_4_.jpg,sphere,line,geo,4,1.15258907,66.039,4.610224201,0,0,1,0.902754068
1,1,198,Plane_0_0_.jpg,plane,line,geo,2,0.349065556,20,0.698111111,0,0,1,1.518734932
1,1,199,gSphere_3_5_1_.jpg,sphere,curve,geo,4,1.553697159,89.02036507,6.214610597,0.122313568,7.008057157,0,1.749572039
1,1,200,Sphere_2_5_(Neg)1_.jpg,sphere,line,arc,3.174802104,1.553697159,89.02,4.905520323,0,0,0,0.885929108
1,1,201,Plane_3_0_(Neg)1_1_.jpg,plane,curve,arc,4,0.349065556,20,1.396300275,0.179385854,10.27806104,0,0.952346087
1,1,202,Plane_0_2_.jpg,plane,line,geo,2,0.634294209,36.342,1.268552076,0,0,1,0.919100046
1,1,203,Plane_0_3_.jpg,plane,line,geo,2,0.855032498,48.99,1.710016006,0,0,1,0.636185169
1,1,204,Plane_1_4_4_.jpg,plane,line,arc,2.5198421,1.15258907,66.039,2.653187446,0,0,1,0.518728018
1,1,205,gSphere_0_4_(Neg)4_.jpg,sphere,curve,geo,2,1.15258907,66.03854498,2.305112101,0.457956724,26.23900964,0,0.836152077
1,1,206,Plane_2_0_(Neg)5_.jpg,plane,line,arc,3.174802104,0.349065556,20,0.959722591,0,0,1,0.936201096
1,1,207,gSphere_1_1_(Neg)4_.jpg,sphere,curve,geo,2.5198421,0.470542517,26.96012309,1.185658877,0.425084446,24.35556526,0,1.485810995
1,1,208,Sphere_1_2_4_.jpg,sphere,line,arc,2.5198421,0.634294209,36.342,1.460105321,0,0,0,0.952789783
1,1,209,Plane_2_4_1_.jpg,plane,line,arc,3.174802104,1.15258907,66.039,3.639093417,0,0,1,0.968451023
1,1,210,Sphere_3_3_(Neg)3_0_.jpg,sphere,curve,arc,4,0.855032498,48.98979486,3.430792844,0.329458064,18.87657251,1,0.952164888
1,1,211,Plane_0_1_(Neg)5_.jpg,plane,line,arc,2,0.470542517,26.96,0.814987465,0,0,1,1.386258841
1,1,212,gSphere_1_3_(Neg)5_.jpg,sphere,curve,geo,2.5198421,0.855032498,48.98979486,2.154485162,0.550779558,31.55737079,0,5.564918995
1,1,213,Sphere_1_0_(Neg)4_1_.jpg,sphere,curve,arc,2.5198421,0.349065556,20,0.880446945,0.717866203,41.13073844,0,2.098666191
1,1,214,Sphere_0_5_.jpg,sphere,line,geo,2,1.553697159,89.02,3.107305299,0,0,1,0.668950081
1,1,215,Sphere_2_1_3_1_.jpg,sphere,curve,arc,3.174802104,0.470542517,26.96012309,1.495282562,0.541769015,31.04110426,0,10.51925588
1,1,216,Sphere_0_3_.jpg,sphere,line,geo,2,0.855032498,48.99,1.710016006,0,0,1,3.11931181
1,1,217,Plane_2_2_.jpg,plane,line,geo,3.174802104,0.634294209,36.342,2.0137009,0,0,1,1.15316391
1,1,218,Sphere_0_4_4_0_.jpg,sphere,curve,arc,2,1.15258907,66.03854498,2.329268874,0.457956724,26.23900964,1,1.085685015
1,1,219,Sphere_0_6_.jpg,sphere,line,geo,2,2.094393333,120,4.188666667,0,0,1,0.885440826
1,1,220,Plane_0_5_5_1_.jpg,plane,curve,arc,2,1.553697159,89.02036507,3.200822652,1.053923804,60.3854369,1,0.983244896
1,1,221,Sphere_2_4_.jpg,sphere,line,geo,3.174802104,1.15258907,66.039,3.659137373,0,0,1,2.468981981
1,1,222,Sphere_2_2_(Neg)1_.jpg,sphere,line,arc,3.174802104,0.634294209,36.342,2.002670286,0,0,0,1.167889833
1,1,223,gPlane_2_2_(Neg)1_.jpg,plane,curve,geo,3.174802104,0.634294209,36.34241186,2.0137009,0.107404275,6.153816826,0,1.134530067
1,1,224,Sphere_0_2_.jpg,sphere,line,geo,2,0.634294209,36.342,1.268552076,0,0,1,1.152345181
2,2,1,Sphere_3_2_(Neg)2_0_.jpg,sphere,curve,arc,4,0.634294209,36.34241186,2.539004518,0.214868548,12.31107133,0,2.685159922
2,2,2,gSphere_0_5_(Neg)1_.jpg,sphere,curve,geo,2,1.553697159,89.02036507,3.107305299,0.122313568,7.008057157,1,1.933387041
2,2,3,Plane_0_0_.jpg,plane,line,geo,2,0.349065556,20,0.698111111,0,0,1,2.418383121
2,2,4,Plane_3_0_3_.jpg,plane,line,arc,4,0.349065556,20,1.32789024,0,0,1,1.969267845
2,2,5,gPlane_0_0_(Neg)1_.jpg,plane,curve,geo,2,0.349065556,20,0.698111111,0.105521091,6.045918257,0,0.614854813
2,2,6,Sphere_2_1_3_.jpg,sphere,line,arc,3.174802104,0.470542517,26.96,1.420727288,0,0,0,1.066654921
2,2,7,Sphere_3_2_4_.jpg,sphere,line,arc,4,0.634294209,36.342,2.317772722,0,0,0,1.06843996
2,2,8,gSphere_3_2_5_.jpg,sphere,curve,geo,4,0.634294209,36.34241186,2.537104152,0.538345563,30.84495473,1,1.33392787
2,2,9,Sphere_2_1_3_0_.jpg,sphere,curve,arc,3.174802104,0.470542517,26.96012309,1.495282562,0.318687656,18.25947309,1,1.663940907
2,2,10,gSphere_0_5_(Neg)3_.jpg,sphere,curve,geo,2,1.553697159,89.02036507,3.107305299,0.368501074,21.11357413,0,1.432199955
2,2,11,Plane_2_3_.jpg,plane,line,geo,3.174802104,0.855032498,48.99,2.714481207,0,0,1,1.283891916
2,2,12,Sphere_3_5_(Neg)1_1_.jpg,sphere,curve,arc,4,1.553697159,89.02036507,6.22092113,0.207933066,11.91369717,0,1.567238092
2,2,13,gPlane_3_2_(Neg)5_.jpg,plane,curve,geo,4,0.634294209,36.34241186,2.537104152,0.538345563,30.84495473,1,2.197774887
2,2,14,gPlane_2_1_(Neg)2_.jpg,plane,curve,geo,3.174802104,0.470542517,26.96012309,1.493836577,0.212401801,12.16973701,1,3.220519781
2,2,15,Plane_1_6_.jpg,plane,line,geo,2.5198421,2.094393333,120,5.277389304,0,0,1,1.068691969
2,2,16,gSphere_1_4_4_.jpg,sphere,curve,geo,2.5198421,1.15258907,66.03854498,2.904259258,0.457956724,26.23900964,1,3.268826962
2,2,17,Plane_2_5_.jpg,plane,line,geo,3.174802104,1.553697159,89.02,4.9325397,0,0,1,1.129939079
2,2,18,Sphere_0_3_.jpg,sphere,line,geo,2,0.855032498,48.99,1.710016006,0,0,1,0.902588129
2,2,19,Plane_1_1_.jpg,plane,line,geo,2.5198421,0.470542517,26.96,1.185658877,0,0,1,1.941206932
2,2,20,gSphere_0_0_4_.jpg,sphere,curve,geo,2,0.349065556,20,0.698111111,0.422274237,24.19455203,1,3.362802982
2,2,21,gSphere_3_6_(Neg)3_.jpg,sphere,curve,geo,4,2.094393333,120,8.377333333,0.422025022,24.18027302,1,3.051803827
2,2,22,Plane_1_0_.jpg,plane,line,geo,2.5198421,0.349065556,20,0.879564884,0,0,1,1.333441973
2,2,23,Plane_2_2_.jpg,plane,line,geo,3.174802104,0.634294209,36.342,2.0137009,0,0,1,0.536138058
2,2,24,Plane_3_5_1_0_.jpg,plane,curve,arc,4,1.553697159,89.02036507,6.22092113,0.122313568,7.008057157,1,1.420350075
2,2,25,gPlane_3_2_3_.jpg,plane,curve,geo,4,0.634294209,36.34241186,2.537104152,0.322458296,18.47551505,1,0.61963582
2,2,26,Plane_0_6_.jpg,plane,line,geo,2,2.094393333,120,4.188666667,0,0,1,0.91633606
2,2,27,gSphere_1_5_2_.jpg,sphere,curve,geo,2.5198421,1.553697159,89.02036507,3.914959354,0.245008896,14.03798753,1,1.554064989
2,2,28,Sphere_0_2_(Neg)4_0_.jpg,sphere,curve,arc,2,0.634294209,36.34241186,1.272717382,0.430251051,24.65159019,0,0.869457006
2,2,29,Plane_0_2_3_.jpg,plane,line,arc,2,0.634294209,36.342,1.20646835,0,0,1,3.002164125
2,2,30,gPlane_2_1_(Neg)3_.jpg,plane,curve,geo,3.174802104,0.470542517,26.96012309,1.493836577,0.318687656,18.25947309,1,0.703760147
2,2,31,Plane_2_6_4_0_.jpg,plane,curve,arc,3.174802104,2.094393333,120,6.834862821,0.566185628,32.44007428,1,0.720077038
2,2,32,Sphere_2_4_.jpg,sphere,line,geo,3.174802104,1.15258907,66.039,3.659137373,0,0,1,0.803262949
2,2,33,Sphere_2_0_.jpg,sphere,line,geo,3.174802104,0.349065556,20,1.108182312,0,0,1,3.987184048
2,2,34,Sphere_1_2_2_.jpg,sphere,line,arc,2.5198421,0.634294209,36.342,1.563351363,0,0,0,0.704638004
2,2,35,Sphere_1_3_(Neg)4_0_.jpg,sphere,curve,arc,2.5198421,0.855032498,48.98979486,2.167200304,0.439841419,25.20107824,0,3.537042856
2,2,36,gPlane_2_0_(Neg)4_.jpg,plane,curve,geo,3.174802104,0.349065556,20,1.108182312,0.422274237,24.19455203,1,1.103852034
2,2,37,Plane_3_5_.jpg,plane,line,geo,4,1.553697159,89.02,6.214610597,0,0,1,0.716213942
2,2,38,Sphere_3_4_4_.jpg,sphere,line,arc,4,1.15258907,66.039,4.211672542,0,0,0,1.420504093
2,2,39,gSphere_1_3_4_.jpg,sphere,curve,geo,2.5198421,0.855032498,48.98979486,2.154485162,0.439841419,25.20107824,1,3.319865942
2,2,40,Plane_2_2_2_.jpg,plane,line,arc,3.174802104,0.634294209,36.342,1.96969929,0,0,1,0.785819054
2,2,41,Sphere_2_6_.jpg,sphere,line,geo,3.174802104,2.094393333,120,6.649093873,0,0,1,0.749230862
2,2,42,Sphere_0_0_.jpg,sphere,line,geo,2,0.349065556,20,0.698111111,0,0,1,0.683666945
2,2,43,Sphere_1_5_.jpg,sphere,line,geo,2.5198421,1.553697159,89.02,3.914959354,0,0,1,0.703879118
2,2,44,gPlane_0_2_3_.jpg,plane,curve,geo,2,0.634294209,36.34241186,1.268552076,0.322458296,18.47551505,1,3.051734924
2,2,45,Plane_3_6_5_0_.jpg,plane,curve,arc,4,2.094393333,120,8.763033395,0.713689083,40.8914069,1,0.620292902
2,2,46,Sphere_2_4_(Neg)4_.jpg,sphere,line,arc,3.174802104,1.15258907,66.039,3.342806712,0,0,0,1.201697111
2,2,47,Plane_1_6_1_.jpg,plane,line,arc,2.5198421,2.094393333,120,5.248480917,0,0,1,0.520053148
2,2,48,Plane_1_3_.jpg,plane,line,geo,2.5198421,0.855032498,48.99,2.154485162,0,0,1,0.77058506
2,2,49,Plane_2_0_3_.jpg,plane,line,arc,3.174802104,0.349065556,20,1.053947182,0,0,1,0.702821016
2,2,50,gSphere_0_1_3_.jpg,sphere,curve,geo,2,0.470542517,26.96012309,0.941058074,0.318687656,18.25947309,1,1.619679928
2,2,51,Plane_1_6_1_0_.jpg,plane,curve,arc,2.5198421,2.094393333,120,5.285846434,0.139733553,8.0061496,1,2.320016146
2,2,52,Sphere_1_5_1_.jpg,sphere,line,arc,2.5198421,1.553697159,89.02,3.893514061,0,0,0,1.93333292
2,2,53,gPlane_0_3_2_.jpg,plane,curve,geo,2,0.855032498,48.98979486,1.710016006,0.219448049,12.57345767,1,1.315988064
2,2,54,Plane_3_1_(Neg)3_0_.jpg,plane,curve,arc,4,0.470542517,26.96012309,1.883937975,0.318687656,18.25947309,1,2.13783288
2,2,55,Plane_2_0_.jpg,plane,line,geo,3.174802104,0.349065556,20,1.108182312,0,0,1,0.970384121
2,2,56,gSphere_2_1_(Neg)5_.jpg,sphere,curve,geo,3.174802104,0.470542517,26.96012309,1.493836577,0.531646148,30.46110619,1,1.78657198
2,2,57,gSphere_3_6_(Neg)2_.jpg,sphere,curve,geo,4,2.094393333,120,8.377333333,0.280160147,16.05200758,1,1.934519053
2,2,58,Plane_0_5_(Neg)5_.jpg,plane,line,arc,2,1.553697159,89.02,2.691029317,0,0,1,0.899311066
2,2,59,Plane_0_2_.jpg,plane,line,geo,2,0.634294209,36.342,1.268552076,0,0,1,0.670799971
2,2,60,Sphere_3_2_.jpg,sphere,line,geo,4,0.634294209,36.342,2.537104152,0,0,1,0.837960005
2,2,61,Plane_1_3_(Neg)4_0_.jpg,plane,curve,arc,2.5198421,0.855032498,48.98979486,2.167200304,0.439841419,25.20107824,1,1.653835058
2,2,62,Sphere_2_4_(Neg)1_.jpg,sphere,line,arc,3.174802104,1.15258907,66.039,3.639093417,0,0,0,0.950002193
2,2,63,gPlane_0_6_(Neg)2_.jpg,plane,curve,geo,2,2.094393333,120,4.188666667,0.280160147,16.05200758,1,1.387138844
2,2,64,gSphere_3_5_(Neg)3_.jpg,sphere,curve,geo,4,1.553697159,89.02036507,6.214610597,0.368501074,21.11357413,0,3.315665007
2,2,65,Sphere_3_5_(Neg)5_1_.jpg,sphere,curve,arc,4,1.553697159,89.02036507,6.401645303,1.053923804,60.3854369,1,6.250830889
2,2,66,Sphere_3_0_5_.jpg,sphere,line,arc,4,0.349065556,20,1.209174694,0,0,0,1.91641283
2,2,67,Sphere_1_1_1_.jpg,sphere,line,arc,2.5198421,0.470542517,26.96,1.179164096,0,0,0,0.487529039
2,2,68,Sphere_0_0_5_.jpg,sphere,line,arc,2,0.349065556,20,0.604587347,0,0,0,1.284309864
2,2,69,gSphere_0_0_5_.jpg,sphere,curve,geo,2,0.349065556,20,0.698111111,0.528002078,30.25231619,1,1.283777952
2,2,70,Sphere_2_3_(Neg)1_.jpg,sphere,line,arc,3.174802104,0.855032498,48.99,2.699611871,0,0,0,0.563626051
2,2,71,Sphere_1_2_.jpg,sphere,line,geo,2.5198421,0.634294209,36.342,1.598275464,0,0,1,0.420809031
2,2,72,Sphere_1_1_1_0_.jpg,sphere,curve,arc,2.5198421,0.470542517,26.96012309,1.185779002,0.106184508,6.083929315,0,0.535920143
2,2,73,Sphere_1_4_5_1_.jpg,sphere,curve,arc,2.5198421,1.15258907,66.03854498,2.955275506,0.976234621,55.93417086,1,5.953694105
2,2,74,Sphere_1_1_(Neg)3_.jpg,sphere,line,arc,2.5198421,0.470542517,26.96,1.127631996,0,0,0,1.420171976
2,2,75,Sphere_3_6_(Neg)1_.jpg,sphere,line,arc,4,2.094393333,120,8.331444129,0,0,0,0.802831888
2,2,76,gSphere_1_4_(Neg)5_.jpg,sphere,curve,geo,2.5198421,1.15258907,66.03854498,2.904259258,0.57425566,32.90245344,1,1.620389938
2,2,77,Sphere_3_6_(Neg)2_0_.jpg,sphere,curve,arc,4,2.094393333,120,8.431947243,0.280160147,16.05200758,0,1.520564079
2,2,78,Sphere_3_0_.jpg,sphere,line,geo,4,0.349065556,20,1.396222222,0,0,1,0.803627014
2,2,79,Plane_3_3_5_.jpg,plane,line,arc,4,0.855032498,48.99,2.96186101,0,0,1,1.084038973
2,2,80,Plane_3_0_5_.jpg,plane,line,arc,4,0.349065556,20,1.209174694,0,0,1,2.183731079
2,2,81,Plane_1_2_(Neg)3_.jpg,plane,line,arc,2.5198421,0.634294209,36.342,1.52005487,0,0,1,0.469167948
2,2,82,Sphere_2_2_.jpg,sphere,line,geo,3.174802104,0.634294209,36.342,2.0137009,0,0,1,0.837573051
2,2,83,Plane_1_5_.jpg,plane,line,geo,2.5198421,1.553697159,89.02,3.914959354,0,0,1,1.054992199
2,2,84,gPlane_3_2_1_.jpg,plane,curve,geo,4,0.634294209,36.34241186,2.537104152,0.107404275,6.153816826,0,0.801114082
2,2,85,gPlane_2_5_2_.jpg,plane,curve,geo,3.174802104,1.553697159,89.02036507,4.9325397,0.245008896,14.03798753,1,0.850425959
2,2,86,Plane_1_1_2_1_.jpg,plane,curve,arc,2.5198421,0.470542517,26.96012309,1.186150119,0.361083061,20.68855292,0,0.629776955
2,2,87,Sphere_2_6_2_1_.jpg,sphere,curve,arc,3.174802104,2.094393333,120,6.692440962,0.47627225,27.28841289,0,4.554819107
2,2,88,Plane_0_2_(Neg)2_.jpg,plane,line,arc,2,0.634294209,36.342,1.240832799,0,0,1,0.636806965
2,2,89,Sphere_0_5_5_.jpg,sphere,line,arc,2,1.553697159,89.02,2.691029317,0,0,0,0.748632908
2,2,90,Plane_1_0_4_.jpg,plane,line,arc,2.5198421,0.349065556,20,0.803526924,0,0,1,0.550230026
2,2,91,Sphere_2_4_(Neg)1_0_.jpg,sphere,curve,arc,3.174802104,1.15258907,66.03854498,3.661283895,0.113949051,6.528805206,0,0.97073698
2,2,92,gPlane_0_3_1_.jpg,plane,curve,geo,2,0.855032498,48.98979486,1.710016006,0.109668837,6.283566828,0,0.501552105
2,2,93,Plane_2_6_4_1_.jpg,plane,curve,arc,3.174802104,2.094393333,120,6.834862821,0.962515567,55.14812628,1,0.787350178
2,2,94,gPlane_1_1_2_.jpg,plane,curve,geo,2.5198421,0.470542517,26.96012309,1.185658877,0.212401801,12.16973701,0,0.854255915
2,2,95,gPlane_2_6_(Neg)5_.jpg,plane,curve,geo,3.174802104,2.094393333,120,6.649093873,0.713689083,40.8914069,1,1.287409067
2,2,96,gPlane_3_3_3_.jpg,plane,curve,geo,4,0.855032498,48.98979486,3.420032012,0.329458064,18.87657251,1,1.004429102
2,2,97,Sphere_3_2_(Neg)1_.jpg,sphere,line,arc,4,0.634294209,36.342,2.523206449,0,0,0,0.637032032
2,2,98,Plane_2_6_.jpg,plane,line,geo,3.174802104,2.094393333,120,6.649093873,0,0,1,0.502810955
2,2,99,Plane_2_2_(Neg)4_.jpg,plane,line,arc,3.174802104,0.634294209,36.342,1.839617428,0,0,1,0.570719004
2,2,100,gPlane_2_4_1_.jpg,plane,curve,geo,3.174802104,1.15258907,66.03854498,3.659137373,0.113949051,6.528805206,0,0.78166604
2,2,101,Plane_2_4_.jpg,plane,line,geo,3.174802104,1.15258907,66.039,3.659137373,0,0,1,0.520941019
2,2,102,Plane_1_3_(Neg)2_.jpg,plane,line,arc,2.5198421,0.855032498,48.99,2.107407258,0,0,1,0.535345078
2,2,103,gSphere_1_3_(Neg)3_.jpg,sphere,curve,geo,2.5198421,0.855032498,48.98979486,2.154485162,0.329458064,18.87657251,1,2.33739996
2,2,104,Sphere_2_4_2_0_.jpg,sphere,curve,arc,3.174802104,1.15258907,66.03854498,3.667909193,0.228102707,13.06933347,0,2.885755777
2,2,105,gPlane_0_4_(Neg)5_.jpg,plane,curve,geo,2,1.15258907,66.03854498,2.305112101,0.57425566,32.90245344,1,1.219997883
2,2,106,Plane_1_4_4_1_.jpg,plane,curve,arc,2.5198421,1.15258907,66.03854498,2.934694885,0.77852643,44.60631638,1,0.569152832
2,2,107,Plane_1_2_3_1_.jpg,plane,curve,arc,2.5198421,0.634294209,36.34241186,1.601071897,0.548179104,31.40837559,1,1.63698411
2,2,108,Plane_3_1_.jpg,plane,line,geo,4,0.470542517,26.96,1.882116149,0,0,1,1.003742218
2,2,109,Plane_1_6_(Neg)3_0_.jpg,plane,curve,arc,2.5198421,2.094393333,120,5.357034439,0.422025022,24.18027302,1,0.571352959
2,2,110,Plane_1_0_4_1_.jpg,plane,curve,arc,2.5198421,0.349065556,20,0.880446945,0.717866203,41.13073844,1,1.020459175
2,2,111,Plane_2_3_2_.jpg,plane,line,arc,3.174802104,0.855032498,48.99,2.655166766,0,0,1,1.287154913
2,2,112,Sphere_1_6_.jpg,sphere,line,geo,2.5198421,2.094393333,120,5.277389304,0,0,1,1.336735964
2,2,113,Sphere_1_3_.jpg,sphere,line,geo,2.5198421,0.855032498,48.99,2.154485162,0,0,1,1.10070014
2,2,114,Sphere_3_5_(Neg)3_0_.jpg,sphere,curve,arc,4,1.553697159,89.02036507,6.274599725,0.368501074,21.11357413,1,4.935158968
2,2,115,Plane_0_1_(Neg)3_0_.jpg,plane,curve,arc,2,0.470542517,26.96012309,0.941968988,0.318687656,18.25947309,1,1.237236977
2,2,116,Sphere_3_1_.jpg,sphere,line,geo,4,0.470542517,26.96,1.882116149,0,0,1,1.302572012
2,2,117,Plane_3_2_.jpg,plane,line,geo,4,0.634294209,36.342,2.537104152,0,0,1,1.204037905
2,2,118,Sphere_0_4_.jpg,sphere,line,geo,2,1.15258907,66.039,2.305112101,0,0,1,0.604286194
2,2,119,Plane_2_6_1_1_.jpg,plane,curve,arc,3.174802104,2.094393333,120,6.659749189,0.23754704,13.61045432,1,1.002953053
2,2,120,gPlane_0_6_(Neg)5_.jpg,plane,curve,geo,2,2.094393333,120,4.188666667,0.713689083,40.8914069,1,0.703006029
2,2,121,gSphere_1_5_1_.jpg,sphere,curve,geo,2.5198421,1.553697159,89.02036507,3.914959354,0.122313568,7.008057157,1,1.434108973
2,2,122,gSphere_2_2_(Neg)5_.jpg,sphere,curve,geo,3.174802104,0.634294209,36.34241186,2.0137009,0.538345563,30.84495473,1,0.820170879
2,2,123,gPlane_0_2_2_.jpg,plane,curve,geo,2,0.634294209,36.34241186,1.268552076,0.214868548,12.31107133,1,3.786898136
2,2,124,gPlane_2_4_(Neg)2_.jpg,plane,curve,geo,3.174802104,1.15258907,66.03854498,3.659137373,0.228102707,13.06933347,1,0.951673985
2,2,125,Plane_1_6_(Neg)2_.jpg,plane,line,arc,2.5198421,2.094393333,120,5.162072464,0,0,1,1.003495216
2,2,126,Plane_3_6_(Neg)2_0_.jpg,plane,curve,arc,4,2.094393333,120,8.431947243,0.280160147,16.05200758,1,0.801033974
2,2,127,Sphere_1_5_3_1_.jpg,sphere,curve,arc,2.5198421,1.553697159,89.02036507,3.952750136,0.626451826,35.89307602,0,3.968057871
2,2,128,gSphere_3_4_2_.jpg,sphere,curve,geo,4,1.15258907,66.03854498,4.610224201,0.228102707,13.06933347,1,1.804723978
2,2,129,Plane_0_4_.jpg,plane,line,geo,2,1.15258907,66.039,2.305112101,0,0,1,1.167884111
2,2,130,Plane_3_6_(Neg)4_.jpg,plane,line,arc,4,2.094393333,120,7.653116907,0,0,1,0.954820156
2,2,131,Sphere_2_1_.jpg,sphere,line,geo,3.174802104,0.470542517,26.96,1.493836577,0,0,1,1.270752192
2,2,132,gPlane_0_5_(Neg)5_.jpg,plane,curve,geo,2,1.553697159,89.02036507,3.107305299,0.619955179,35.52084523,1,1.071105003
2,2,133,Plane_3_4_.jpg,plane,line,geo,4,1.15258907,66.039,4.610224201,0,0,1,0.653366089
2,2,134,Sphere_0_1_.jpg,sphere,line,geo,2,0.470542517,26.96,0.941058074,0,0,1,4.735306978
2,2,135,gPlane_1_0_5_.jpg,plane,curve,geo,2.5198421,0.349065556,20,0.879564884,0.528002078,30.25231619,1,7.98647213
2,2,136,Sphere_0_6_3_1_.jpg,sphere,curve,arc,2,2.094393333,120,4.251881052,0.717442537,41.10646413,0,3.801947832
2,2,137,Plane_3_2_(Neg)3_1_.jpg,plane,curve,arc,4,0.634294209,36.34241186,2.541543213,0.548179104,31.40837559,1,1.086451054
2,2,138,Sphere_1_1_5_.jpg,sphere,line,arc,2.5198421,0.470542517,26.96,1.026819862,0,0,0,0.702001095
2,2,139,Sphere_2_5_5_1_.jpg,sphere,curve,arc,3.174802104,1.553697159,89.02036507,5.080989244,1.053923804,60.3854369,0,1.564355135
2,2,140,Plane_1_2_.jpg,plane,line,geo,2.5198421,0.634294209,36.342,1.598275464,0,0,1,1.486969233
2,2,141,Sphere_0_0_(Neg)5_.jpg,sphere,line,arc,2,0.349065556,20,0.604587347,0,0,0,0.667080164
2,2,142,Plane_1_4_.jpg,plane,line,geo,2.5198421,1.15258907,66.039,2.904259258,0,0,1,0.666998148
2,2,143,Sphere_3_6_.jpg,sphere,line,geo,4,2.094393333,120,8.377333333,0,0,1,0.668691874
2,2,144,gSphere_0_1_(Neg)4_.jpg,sphere,curve,geo,2,0.470542517,26.96012309,0.941058074,0.425084446,24.35556526,1,1.519502878
2,2,145,Sphere_0_3_(Neg)1_.jpg,sphere,line,arc,2,0.855032498,48.99,1.700648911,0,0,0,2.335760117
2,2,146,Sphere_0_5_.jpg,sphere,line,geo,2,1.553697159,89.02,3.107305299,0,0,1,0.55279398
2,2,147,Sphere_3_4_.jpg,sphere,line,geo,4,1.15258907,66.039,4.610224201,0,0,1,0.571028948
2,2,148,gSphere_3_4_(Neg)2_.jpg,sphere,curve,geo,4,1.15258907,66.03854498,4.610224201,0.228102707,13.06933347,0,2.738340855
2,2,149,Plane_2_6_(Neg)5_.jpg,plane,line,arc,3.174802104,2.094393333,120,5.758335544,0,0,1,0.917163849
2,2,150,Plane_0_1_.jpg,plane,line,geo,2,0.470542517,26.96,0.941058074,0,0,1,1.154301882
2,2,151,Sphere_2_3_.jpg,sphere,line,geo,3.174802104,0.855032498,48.99,2.714481207,0,0,1,0.787482023
2,2,152,Plane_0_6_1_0_.jpg,plane,curve,arc,2,2.094393333,120,4.195379095,0.139733553,8.0061496,1,1.182706118
2,2,153,Sphere_1_1_.jpg,sphere,line,geo,2.5198421,0.470542517,26.96,1.185658877,0,0,1,0.686172962
2,2,154,Sphere_2_4_(Neg)3_.jpg,sphere,line,arc,3.174802104,1.15258907,66.039,3.480056919,0,0,0,0.717902899
2,2,155,gSphere_2_2_5_.jpg,sphere,curve,geo,3.174802104,0.634294209,36.34241186,2.0137009,0.538345563,30.84495473,1,5.722091913
2,2,156,Plane_0_5_3_1_.jpg,plane,curve,arc,2,1.553697159,89.02036507,3.137299862,0.626451826,35.89307602,1,1.533689022
2,2,157,Plane_0_6_(Neg)3_0_.jpg,plane,curve,arc,2,2.094393333,120,4.251881052,0.422025022,24.18027302,1,0.635336161
2,2,158,Plane_3_1_(Neg)1_.jpg,plane,line,arc,4,0.470542517,26.96,1.871806327,0,0,1,1.236449957
2,2,159,Sphere_1_2_(Neg)3_.jpg,sphere,line,arc,2.5198421,0.634294209,36.342,1.52005487,0,0,0,1.335520983
2,2,160,Plane_1_3_1_1_.jpg,plane,curve,arc,2.5198421,0.855032498,48.98979486,2.155195246,0.186437023,10.68206361,0,0.570177078
2,2,161,Plane_3_0_.jpg,plane,line,geo,4,0.349065556,20,1.396222222,0,0,1,0.801707029
2,2,162,Sphere_0_4_(Neg)3_.jpg,sphere,line,arc,2,1.15258907,66.039,2.192298484,0,0,0,1.433374882
2,2,163,gPlane_2_1_4_.jpg,plane,curve,geo,3.174802104,0.470542517,26.96012309,1.493836577,0.425084446,24.35556526,1,2.533951044
2,2,164,Sphere_3_0_5_0_.jpg,sphere,curve,arc,4,0.349065556,20,1.398576203,0.528002078,30.25231619,1,2.453957796
2,2,165,Sphere_1_6_(Neg)2_0_.jpg,sphere,curve,arc,2.5198421,2.094393333,120,5.311793912,0.280160147,16.05200758,1,2.904354095
2,2,166,Plane_0_1_(Neg)2_.jpg,plane,line,arc,2,0.470542517,26.96,0.920494906,0,0,1,2.170372009
2,2,167,Plane_2_2_1_.jpg,plane,line,arc,3.174802104,0.634294209,36.342,2.002670286,0,0,1,1.004238129
2,2,168,Plane_2_6_(Neg)3_.jpg,plane,line,arc,3.174802104,2.094393333,120,6.323683092,0,0,1,0.586879015
2,2,169,gSphere_2_6_5_.jpg,sphere,curve,geo,3.174802104,2.094393333,120,6.649093873,0.713689083,40.8914069,1,1.369335175
2,2,170,Sphere_1_0_(Neg)5_.jpg,sphere,line,arc,2.5198421,0.349065556,20,0.761732325,0,0,0,0.687844992
2,2,171,Sphere_2_3_5_.jpg,sphere,line,arc,3.174802104,0.855032498,48.99,2.350830642,0,0,0,0.670503855
2,2,172,Plane_1_4_(Neg)4_.jpg,plane,line,arc,2.5198421,1.15258907,66.039,2.653187446,0,0,1,0.52106595
2,2,173,gPlane_0_1_2_.jpg,plane,curve,geo,2,0.470542517,26.96012309,0.941058074,0.212401801,12.16973701,0,0.486734867
2,2,174,Plane_1_6_5_0_.jpg,plane,curve,arc,2.5198421,2.094393333,120,5.520365118,0.713689083,40.8914069,1,0.636804819
2,2,175,Sphere_2_0_(Neg)2_.jpg,sphere,line,arc,3.174802104,0.349065556,20,1.083967293,0,0,0,1.436597824
